url_path,views_total,views_unique
/TouK/nussknacker-quickstart,35,23
/TouK/nussknacker-quickstart/actions/workflows/benchmark-workflow.yml,29,1
/TouK/nussknacker-quickstart/actions,24,2
/TouK/nussknacker-quickstart/tree/main/docker,18,3
/TouK/nussknacker-quickstart/pull/152,16,3
/TouK/nussknacker-quickstart/pulls,11,3
/TouK/nussknacker-quickstart/tree/main/docker/streaming,10,3
/TouK/nussknacker-quickstart/blob/main/docker/streaming/docker-compose-streaming.yml,10,2
/TouK/nussknacker-quickstart/tree/main/common,10,2
/TouK/nussknacker-quickstart/pull/152/files,9,2
