url_path,views_total,views_unique
/TouK/nussknacker-helm/pull/186,6,1
/TouK/nussknacker-helm/actions/runs/15902485984/job/44848638026,4,1
/TouK/nussknacker-helm/pulls,4,1
/TouK/nussknacker-helm,3,2
/TouK/nussknacker-helm/actions/runs/15902485984,3,1
/TouK/nussknacker-helm/actions/runs/15702358398,2,1
/TouK/nussknacker-helm/actions/runs/15702358398/job/44239987645,2,1
/TouK/nussknacker-helm/actions/runs/15906215270/job/44861693581,2,1
/TouK/nussknacker-helm/compare/preview/flink-image-added,2,1
/TouK/nussknacker-helm/actions/runs/15902485984/job/44848638022,1,1
