url_path,views_total,views_unique
/TouK/nussknacker-helm/pulls,9,3
/TouK/nussknacker-helm/pull/163/commits,9,1
/TouK/nussknacker-helm,8,5
/TouK/nussknacker-helm/pull/163,7,2
/TouK/nussknacker-helm/blob/main/examples/customSecret/custom-secret-values.yaml,7,1
/TouK/nussknacker-helm/blob/main/src/README.md,6,2
/TouK/nussknacker-helm/blob/main/examples/customConfig/custom-conf-values.yaml,6,1
/TouK/nussknacker-helm/blob/main/examples/customSecret/secret.yaml,5,1
/TouK/nussknacker-helm/tree/main/examples,5,1
/TouK/nussknacker-helm/issues,4,2
