url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility/branches,5,1
/TouK/nussknacker-flink-compatibility,4,3
/TouK/nussknacker-flink-compatibility/pull/31,4,1
/TouK/nussknacker-flink-compatibility/pull/49,3,2
/TouK/nussknacker-flink-compatibility/branches/active,3,1
/TouK/nussknacker-flink-compatibility/pulls,2,1
/TouK/nussknacker-flink-compatibility/actions/runs/8250605389/job/22565640110,1,1
/TouK/nussknacker-flink-compatibility/compare/1.14.0-RC2-adaptations,1,1
/TouK/nussknacker-flink-compatibility/issues,1,1
/TouK/nussknacker-flink-compatibility/pull/30,1,1
