url_path,views_total,views_unique
/TouK/nussknacker-flink-compatibility/pull/63,18,4
/TouK/nussknacker-flink-compatibility,14,4
/TouK/nussknacker-flink-compatibility/pull/63/files,14,4
/TouK/nussknacker-flink-compatibility/pulls,9,3
/TouK/nussknacker-flink-compatibility/actions/runs/11291851949/job/31406624928,8,2
/TouK/nussknacker-flink-compatibility/actions,3,2
/TouK/nussknacker-flink-compatibility/pull/65,3,2
/TouK/nussknacker-flink-compatibility/pull/66,3,2
/TouK/nussknacker-flink-compatibility/pull/66/files,3,2
/TouK/nussknacker-flink-compatibility/actions/runs/11291843343,3,1
