url_path,views_total,views_unique
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,13,3
/TouK/nussknacker-sample-components/tree/main/components/src/main/scala/pl/touk/nussknacker/sample,12,3
/TouK/nussknacker-sample-components/tree/main/components/src/main,10,3
/TouK/nussknacker-sample-components/tree/main/lite-components,10,2
/TouK/nussknacker-sample-components/tree/main/lite-components/src/test/scala/pl/touk/nussknacker/sample,10,2
/touk/nussknacker-sample-components,8,5
/TouK/nussknacker-sample-components/tree/main/components,8,3
/TouK/nussknacker-sample-components/blob/main/lite-components/src/test/scala/pl/touk/nussknacker/sample/SampleComponentProviderLiteTest.scala,8,2
/TouK/nussknacker-sample-components/blob/main/docker/Dockerfile,5,2
/TouK/nussknacker-sample-components/tree/main/docker,5,2
