url_path,views_total,views_unique
/TouK/nussknacker-sample-components,12,2
/TouK/nussknacker-sample-components/tree/main/lite-components,10,2
/touk/nussknacker-sample-components,8,6
/TouK/nussknacker-sample-components/pull/32/files,8,2
/TouK/nussknacker-sample-components/pull/32,7,2
/TouK/nussknacker-sample-components/pulls,7,1
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,6,3
/TouK/nussknacker-sample-components/tree/main/lite-components/src/test/scala/pl/touk/nussknacker/sample,6,2
/TouK/nussknacker-sample-components/pull/33,6,1
/TouK/nussknacker-sample-components/pull/34,6,1
