url_path,views_total,views_unique
/TouK/nussknacker-sample-components/tree/main/lite-components,13,3
/touk/nussknacker-sample-components,11,6
/TouK/nussknacker-sample-components,11,2
/TouK/nussknacker-sample-components/tree/main/components,9,3
/TouK/nussknacker-sample-components/tree/main/lite-components/src/test/scala/pl/touk/nussknacker/sample,9,3
/TouK/nussknacker-sample-components/blob/main/components/src/main/scala/pl/touk/nussknacker/sample/SampleComponentProvider.scala,8,4
/TouK/nussknacker-sample-components/pull/32/files,8,2
/TouK/nussknacker-sample-components/blob/main/lite-components/src/test/scala/pl/touk/nussknacker/sample/SampleComponentProviderLiteTest.scala,7,3
/TouK/nussknacker-sample-components/pull/32,7,2
/TouK/nussknacker-sample-components/pulls,7,1
