time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-15 00:00:00+00:00,409,17,114,29
2023-02-16 00:00:00+00:00,270,13,405,27
2023-02-17 00:00:00+00:00,562,13,139,40
2023-02-18 00:00:00+00:00,227,9,26,8
2023-02-19 00:00:00+00:00,194,13,45,8
2023-02-20 00:00:00+00:00,243,6,182,34
2023-02-21 00:00:00+00:00,233,16,232,30
2023-02-22 00:00:00+00:00,353,12,239,27
2023-02-23 00:00:00+00:00,433,17,405,34
2023-02-24 00:00:00+00:00,291,15,168,27
2023-02-25 00:00:00+00:00,223,9,19,10
2023-02-26 00:00:00+00:00,199,14,50,17
2023-02-27 00:00:00+00:00,164,13,374,27
2023-02-28 00:00:00+00:00,487,15,229,31
