time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-26 00:00:00+00:00,350,40,167,16
2025-08-27 00:00:00+00:00,265,23,114,13
2025-08-28 00:00:00+00:00,245,21,98,10
2025-08-29 00:00:00+00:00,28,4,47,10
2025-08-30 00:00:00+00:00,27,3,20,8
2025-08-31 00:00:00+00:00,38,12,11,7
2025-09-01 00:00:00+00:00,244,28,86,16
2025-09-02 00:00:00+00:00,262,28,92,15
2025-09-03 00:00:00+00:00,340,35,115,17
2025-09-04 00:00:00+00:00,343,50,126,24
2025-09-05 00:00:00+00:00,345,45,133,14
2025-09-06 00:00:00+00:00,38,5,16,13
2025-09-07 00:00:00+00:00,58,28,11,4
2025-09-08 00:00:00+00:00,211,40,141,15
