time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-22 00:00:00+00:00,768,58,244,14
2025-07-23 00:00:00+00:00,873,46,537,37
2025-07-24 00:00:00+00:00,747,62,219,32
2025-07-25 00:00:00+00:00,312,30,181,20
2025-07-26 00:00:00+00:00,44,7,10,8
2025-07-27 00:00:00+00:00,42,14,13,8
2025-07-28 00:00:00+00:00,278,41,129,12
2025-07-29 00:00:00+00:00,273,36,98,21
2025-07-30 00:00:00+00:00,671,67,220,16
2025-07-31 00:00:00+00:00,322,27,202,28
2025-08-01 00:00:00+00:00,827,50,605,28
2025-08-02 00:00:00+00:00,129,14,37,7
2025-08-03 00:00:00+00:00,41,16,4,3
2025-08-04 00:00:00+00:00,724,47,479,21
