time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-12 00:00:00+00:00,585,35,329,14
2025-06-13 00:00:00+00:00,174,30,178,25
2025-06-14 00:00:00+00:00,33,6,7,7
2025-06-15 00:00:00+00:00,37,12,8,7
2025-06-16 00:00:00+00:00,546,33,385,20
2025-06-17 00:00:00+00:00,314,35,213,15
2025-06-18 00:00:00+00:00,350,55,153,22
2025-06-19 00:00:00+00:00,37,6,16,11
2025-06-20 00:00:00+00:00,27,3,29,13
2025-06-21 00:00:00+00:00,873,5,29,4
2025-06-22 00:00:00+00:00,43,11,6,4
2025-06-23 00:00:00+00:00,432,41,200,15
2025-06-24 00:00:00+00:00,918,61,224,21
2025-06-25 00:00:00+00:00,72,8,69,24
