time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-26 00:00:00+00:00,148,8,222,37
2024-03-27 00:00:00+00:00,266,10,337,54
2024-03-28 00:00:00+00:00,250,9,373,30
2024-03-29 00:00:00+00:00,259,7,301,42
2024-03-30 00:00:00+00:00,77,5,12,10
2024-03-31 00:00:00+00:00,83,11,21,14
2024-04-01 00:00:00+00:00,89,16,22,16
2024-04-02 00:00:00+00:00,296,8,566,39
2024-04-03 00:00:00+00:00,389,3,382,37
2024-04-04 00:00:00+00:00,376,8,312,44
2024-04-05 00:00:00+00:00,288,5,205,33
2024-04-06 00:00:00+00:00,76,4,60,21
2024-04-07 00:00:00+00:00,86,15,41,16
2024-04-08 00:00:00+00:00,379,8,354,38
