time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-13 00:00:00+00:00,202,13,211,26
2024-08-14 00:00:00+00:00,36,7,52,15
2024-08-15 00:00:00+00:00,65,8,46,11
2024-08-16 00:00:00+00:00,54,8,43,12
2024-08-17 00:00:00+00:00,60,9,44,9
2024-08-18 00:00:00+00:00,33,9,41,15
2024-08-19 00:00:00+00:00,316,19,388,25
2024-08-20 00:00:00+00:00,315,12,239,32
2024-08-21 00:00:00+00:00,212,9,138,30
2024-08-22 00:00:00+00:00,391,14,462,29
2024-08-23 00:00:00+00:00,163,12,162,20
2024-08-24 00:00:00+00:00,30,3,64,8
2024-08-25 00:00:00+00:00,70,7,70,5
2024-08-26 00:00:00+00:00,317,10,230,25
