time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-30 00:00:00+00:00,189,8,266,21
2024-05-01 00:00:00+00:00,85,14,54,18
2024-05-02 00:00:00+00:00,74,2,52,16
2024-05-03 00:00:00+00:00,76,3,31,12
2024-05-04 00:00:00+00:00,81,8,27,11
2024-05-05 00:00:00+00:00,101,13,51,13
2024-05-06 00:00:00+00:00,307,18,165,26
2024-05-07 00:00:00+00:00,188,13,114,23
2024-05-08 00:00:00+00:00,367,18,508,48
2024-05-09 00:00:00+00:00,365,18,228,31
2024-05-10 00:00:00+00:00,311,16,216,32
2024-05-11 00:00:00+00:00,91,12,24,14
2024-05-12 00:00:00+00:00,108,17,16,8
2024-05-13 00:00:00+00:00,390,24,295,26
