time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-23 00:00:00+00:00,227,4,222,53
2024-02-24 00:00:00+00:00,57,6,76,34
2024-02-25 00:00:00+00:00,34,11,53,19
2024-02-26 00:00:00+00:00,195,8,413,35
2024-02-27 00:00:00+00:00,262,11,482,46
2024-02-28 00:00:00+00:00,155,5,166,35
2024-02-29 00:00:00+00:00,317,4,480,52
2024-03-01 00:00:00+00:00,161,14,248,44
2024-03-02 00:00:00+00:00,37,8,60,20
2024-03-03 00:00:00+00:00,45,9,25,16
2024-03-04 00:00:00+00:00,218,7,322,50
2024-03-05 00:00:00+00:00,258,4,240,57
2024-03-06 00:00:00+00:00,405,6,651,41
2024-03-07 00:00:00+00:00,351,10,452,40
