time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-03 00:00:00+00:00,45,9,25,16
2024-03-04 00:00:00+00:00,218,7,322,50
2024-03-05 00:00:00+00:00,258,4,240,57
2024-03-06 00:00:00+00:00,405,6,651,41
2024-03-07 00:00:00+00:00,363,10,509,45
2024-03-08 00:00:00+00:00,187,7,280,39
2024-03-09 00:00:00+00:00,42,6,90,20
2024-03-10 00:00:00+00:00,35,12,57,25
2024-03-11 00:00:00+00:00,274,5,594,50
2024-03-12 00:00:00+00:00,310,7,400,54
2024-03-13 00:00:00+00:00,267,4,443,47
2024-03-14 00:00:00+00:00,306,5,440,31
2024-03-15 00:00:00+00:00,370,8,532,54
2024-03-16 00:00:00+00:00,13,6,35,16
