time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-26 00:00:00+00:00,229,9,217,42
2023-04-27 00:00:00+00:00,128,11,160,34
2023-04-28 00:00:00+00:00,164,21,138,30
2023-04-29 00:00:00+00:00,46,7,26,15
2023-04-30 00:00:00+00:00,90,11,9,6
2023-05-01 00:00:00+00:00,43,12,19,11
2023-05-02 00:00:00+00:00,92,11,115,29
2023-05-03 00:00:00+00:00,99,11,128,32
2023-05-04 00:00:00+00:00,198,12,111,36
2023-05-05 00:00:00+00:00,228,6,211,36
2023-05-06 00:00:00+00:00,63,6,24,13
2023-05-07 00:00:00+00:00,30,8,278,12
2023-05-08 00:00:00+00:00,165,7,277,51
2023-05-09 00:00:00+00:00,43,9,160,34
