time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-02 00:00:00+00:00,126,4,101,17
2024-12-03 00:00:00+00:00,290,8,352,30
2024-12-04 00:00:00+00:00,121,4,252,34
2024-12-05 00:00:00+00:00,87,4,130,26
2024-12-06 00:00:00+00:00,160,6,157,25
2024-12-07 00:00:00+00:00,33,4,48,16
2024-12-08 00:00:00+00:00,61,6,59,11
2024-12-09 00:00:00+00:00,120,6,85,35
2024-12-10 00:00:00+00:00,258,10,162,33
2024-12-11 00:00:00+00:00,123,8,222,23
2024-12-12 00:00:00+00:00,319,8,524,27
2024-12-13 00:00:00+00:00,206,9,202,24
2024-12-14 00:00:00+00:00,63,7,38,7
2024-12-15 00:00:00+00:00,29,7,19,7
