time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-05 00:00:00+00:00,4,2,46,19
2023-08-06 00:00:00+00:00,5,5,31,13
2023-08-07 00:00:00+00:00,207,10,322,32
2023-08-08 00:00:00+00:00,71,4,202,31
2023-08-09 00:00:00+00:00,211,11,255,34
2023-08-10 00:00:00+00:00,133,6,229,25
2023-08-11 00:00:00+00:00,81,11,156,24
2023-08-12 00:00:00+00:00,20,14,157,25
2023-08-13 00:00:00+00:00,26,17,89,27
2023-08-14 00:00:00+00:00,124,8,258,35
2023-08-15 00:00:00+00:00,131,14,105,19
2023-08-16 00:00:00+00:00,116,7,319,41
2023-08-17 00:00:00+00:00,173,13,482,36
2023-08-18 00:00:00+00:00,128,1,252,33
