time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-03 00:00:00+00:00,136,11,165,19
2023-12-04 00:00:00+00:00,460,17,676,47
2023-12-05 00:00:00+00:00,379,13,654,39
2023-12-06 00:00:00+00:00,306,11,466,28
2023-12-07 00:00:00+00:00,271,15,570,38
2023-12-08 00:00:00+00:00,290,10,377,38
2023-12-09 00:00:00+00:00,161,9,140,26
2023-12-10 00:00:00+00:00,66,16,118,30
2023-12-11 00:00:00+00:00,431,18,618,43
2023-12-12 00:00:00+00:00,322,13,602,48
2023-12-13 00:00:00+00:00,370,12,449,52
2023-12-14 00:00:00+00:00,214,14,331,39
2023-12-15 00:00:00+00:00,439,15,464,43
2023-12-16 00:00:00+00:00,42,11,48,12
