time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-05 00:00:00+00:00,86,4,187,39
2024-02-06 00:00:00+00:00,187,4,317,44
2024-02-07 00:00:00+00:00,276,15,213,42
2024-02-08 00:00:00+00:00,188,9,356,47
2024-02-09 00:00:00+00:00,203,4,183,33
2024-02-10 00:00:00+00:00,76,6,208,42
2024-02-11 00:00:00+00:00,113,14,264,48
2024-02-12 00:00:00+00:00,271,9,402,56
2024-02-13 00:00:00+00:00,333,7,636,54
2024-02-14 00:00:00+00:00,359,5,540,49
2024-02-15 00:00:00+00:00,321,7,416,57
2024-02-16 00:00:00+00:00,538,9,729,74
2024-02-17 00:00:00+00:00,185,6,300,47
2024-02-18 00:00:00+00:00,39,11,84,44
