time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-26 00:00:00+00:00,107,24,33,12
2023-03-27 00:00:00+00:00,281,13,391,26
2023-03-28 00:00:00+00:00,172,9,171,21
2023-03-29 00:00:00+00:00,79,6,161,24
2023-03-30 00:00:00+00:00,219,9,253,27
2023-03-31 00:00:00+00:00,101,9,178,20
2023-04-01 00:00:00+00:00,141,12,149,20
2023-04-02 00:00:00+00:00,59,10,56,15
2023-04-03 00:00:00+00:00,226,6,360,42
2023-04-04 00:00:00+00:00,105,6,212,34
2023-04-05 00:00:00+00:00,129,7,152,33
2023-04-06 00:00:00+00:00,160,8,75,30
2023-04-07 00:00:00+00:00,44,4,163,30
2023-04-08 00:00:00+00:00,29,5,178,22
