time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-09 00:00:00+00:00,161,9,140,26
2023-12-10 00:00:00+00:00,66,16,118,30
2023-12-11 00:00:00+00:00,431,18,618,43
2023-12-12 00:00:00+00:00,322,13,602,48
2023-12-13 00:00:00+00:00,370,12,449,52
2023-12-14 00:00:00+00:00,214,14,331,39
2023-12-15 00:00:00+00:00,439,15,464,43
2023-12-16 00:00:00+00:00,45,12,48,12
2023-12-17 00:00:00+00:00,61,17,194,20
2023-12-18 00:00:00+00:00,126,10,213,36
2023-12-19 00:00:00+00:00,280,11,402,43
2023-12-20 00:00:00+00:00,114,11,244,35
2023-12-21 00:00:00+00:00,93,8,152,23
2023-12-22 00:00:00+00:00,199,12,236,36
