time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-24 00:00:00+00:00,79,7,54,7
2024-11-25 00:00:00+00:00,149,11,187,26
2024-11-26 00:00:00+00:00,228,13,142,24
2024-11-27 00:00:00+00:00,328,11,336,26
2024-11-28 00:00:00+00:00,207,9,148,22
2024-11-29 00:00:00+00:00,277,12,97,18
2024-11-30 00:00:00+00:00,16,3,17,7
2024-12-01 00:00:00+00:00,15,3,22,16
2024-12-02 00:00:00+00:00,126,4,101,17
2024-12-03 00:00:00+00:00,290,8,352,30
2024-12-04 00:00:00+00:00,121,4,252,34
2024-12-05 00:00:00+00:00,87,4,130,26
2024-12-06 00:00:00+00:00,160,6,157,25
2024-12-07 00:00:00+00:00,30,4,48,16
